"","Technology","Plan","Year","Capacity_MW","CAPEX_kUSD_MW","CAPEX_kUSD_MW_lwr","CAPEX_kUSD_MW_upr","CAP_MIOUSD","CAP_MIOUSD_lwr","CAP_MIOUSD_upr","delta_cap","INV_MIOUSD","INV_MIOUSD_lwr","INV_MIOUSD_upr","CAP_GW_Add"
"1451","LNG_H2","PDP8_rev_low",2022,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1452","LNG_H2","PDP8_rev_low",2023,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1453","LNG_H2","PDP8_rev_low",2024,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1454","LNG_H2","PDP8_rev_low",2025,0,1065,915,1215,0,0,0,NA,NA,NA,NA,NA
"1455","LNG_H2","PDP8_rev_low",2026,0,1065,915,1215,0,0,0,0,0,0,0,0
"1456","LNG_H2","PDP8_rev_low",2027,0,1065,915,1215,0,0,0,0,0,0,0,0
"1457","LNG_H2","PDP8_rev_low",2028,0,1065,915,1215,0,0,0,0,0,0,0,0
"1458","LNG_H2","PDP8_rev_low",2029,0,1065,915,1215,0,0,0,0,0,0,0,0
"1459","LNG_H2","PDP8_rev_low",2030,0,979,829,1129,0,0,0,0,0,0,0,0
"1460","LNG_H2","PDP8_rev_low",2031,428.8,979,829,1129,419.7952,355.4752,484.1152,428.8,419.7952,355.4752,484.1152,0.4288
"1461","LNG_H2","PDP8_rev_low",2032,857.6,979,829,1129,839.5904,710.9504,968.2304,428.8,419.7952,355.4752,484.1152,0.4288
"1462","LNG_H2","PDP8_rev_low",2033,1286.4,979,829,1129,1259.3856,1066.4256,1452.3456,428.8,419.7952,355.4752,484.1152,0.4288
"1463","LNG_H2","PDP8_rev_low",2034,1715.2,979,829,1129,1679.1808,1421.9008,1936.4608,428.8,419.7952,355.4752,484.1152,0.4288
"1464","LNG_H2","PDP8_rev_low",2035,2144,979,829,1129,2098.976,1777.376,2420.576,428.8,419.7952,355.4752,484.1152,0.4288
"1465","LNG_H2","PDP8_rev_low",2036,2572.8,979,829,1129,2518.7712,2132.8512,2904.6912,428.8,419.7952,355.4752,484.1152,0.4288
"1466","LNG_H2","PDP8_rev_low",2037,3001.6,979,829,1129,2938.5664,2488.3264,3388.8064,428.8,419.7952,355.4752,484.1152,0.4288
"1467","LNG_H2","PDP8_rev_low",2038,3430.4,979,829,1129,3358.3616,2843.8016,3872.9216,428.8,419.7952,355.4752,484.1152,0.4288
"1468","LNG_H2","PDP8_rev_low",2039,3859.2,979,829,1129,3778.1568,3199.2768,4357.0368,428.8,419.7952,355.4752,484.1152,0.4288
"1469","LNG_H2","PDP8_rev_low",2040,4288,979,829,1129,4197.952,3554.752,4841.152,428.8,419.7952,355.4752,484.1152,0.4288
"1470","LNG_H2","PDP8_rev_low",2041,4716.8,979,829,1129,4617.7472,3910.2272,5325.2672,428.8,419.7952,355.4752,484.1152,0.4288
"1471","LNG_H2","PDP8_rev_low",2042,5145.6,979,829,1129,5037.5424,4265.7024,5809.3824,428.799999999999,419.795199999999,355.475199999999,484.115199999999,0.428799999999999
"1472","LNG_H2","PDP8_rev_low",2043,5574.4,979,829,1129,5457.3376,4621.1776,6293.4976,428.800000000001,419.795200000001,355.475200000001,484.115200000001,0.428800000000001
"1473","LNG_H2","PDP8_rev_low",2044,6003.2,979,829,1129,5877.1328,4976.6528,6777.6128,428.799999999999,419.795199999999,355.475199999999,484.115199999999,0.428799999999999
"1474","LNG_H2","PDP8_rev_low",2045,6432,979,829,1129,6296.928,5332.128,7261.728,428.8,419.7952,355.4752,484.1152,0.4288
"1475","LNG_H2","PDP8_rev_low",2046,6860.8,979,829,1129,6716.7232,5687.6032,7745.8432,428.8,419.7952,355.4752,484.1152,0.4288
"1476","LNG_H2","PDP8_rev_low",2047,7289.6,979,829,1129,7136.5184,6043.0784,8229.9584,428.799999999999,419.795199999999,355.475199999999,484.115199999999,0.428799999999999
"1477","LNG_H2","PDP8_rev_low",2048,7718.4,979,829,1129,7556.3136,6398.5536,8714.0736,428.800000000001,419.795200000001,355.475200000001,484.115200000001,0.428800000000001
"1478","LNG_H2","PDP8_rev_low",2049,8147.2,979,829,1129,7976.1088,6754.0288,9198.1888,428.799999999999,419.795199999999,355.475199999999,484.115199999999,0.428799999999999
"1479","LNG_H2","PDP8_rev_low",2050,8576,979,829,1129,8395.904,7109.504,9682.304,428.8,419.7952,355.4752,484.1152,0.4288
"1480","LNG_H2","PDP8_rev_high",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","LNG_H2","PDP8_rev_high",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","LNG_H2","PDP8_rev_high",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","LNG_H2","PDP8_rev_high",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","LNG_H2","PDP8_rev_high",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","LNG_H2","PDP8_rev_high",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","LNG_H2","PDP8_rev_high",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","LNG_H2","PDP8_rev_high",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","LNG_H2","PDP8_rev_high",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","LNG_H2","PDP8_rev_high",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","LNG_H2","PDP8_rev_high",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","LNG_H2","PDP8_rev_high",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","LNG_H2","PDP8_rev_high",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","LNG_H2","PDP8_rev_high",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","LNG_H2","PDP8_rev_high",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","LNG_H2","PDP8_rev_high",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","LNG_H2","PDP8_rev_high",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","LNG_H2","PDP8_rev_high",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","LNG_H2","PDP8_rev_high",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","LNG_H2","PDP8_rev_high",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","LNG_H2","PDP8_rev_high",2020,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1501","LNG_H2","PDP8_rev_high",2021,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1502","LNG_H2","PDP8_rev_high",2022,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1503","LNG_H2","PDP8_rev_high",2023,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1504","LNG_H2","PDP8_rev_high",2024,NA,1065,915,1215,NA,NA,NA,NA,NA,NA,NA,NA
"1505","LNG_H2","PDP8_rev_high",2025,0,1065,915,1215,0,0,0,NA,NA,NA,NA,NA
"1506","LNG_H2","PDP8_rev_high",2026,0,1065,915,1215,0,0,0,0,0,0,0,0
"1507","LNG_H2","PDP8_rev_high",2027,0,1065,915,1215,0,0,0,0,0,0,0,0
"1508","LNG_H2","PDP8_rev_high",2028,0,1065,915,1215,0,0,0,0,0,0,0,0
"1509","LNG_H2","PDP8_rev_high",2029,0,1065,915,1215,0,0,0,0,0,0,0,0
"1510","LNG_H2","PDP8_rev_high",2030,0,979,829,1129,0,0,0,0,0,0,0,0
"1511","LNG_H2","PDP8_rev_high",2031,566.25,979,829,1129,554.35875,469.42125,639.29625,566.25,554.35875,469.42125,639.29625,0.56625
"1512","LNG_H2","PDP8_rev_high",2032,1132.5,979,829,1129,1108.7175,938.8425,1278.5925,566.25,554.35875,469.42125,639.29625,0.56625
"1513","LNG_H2","PDP8_rev_high",2033,1698.75,979,829,1129,1663.07625,1408.26375,1917.88875,566.25,554.35875,469.42125,639.29625,0.56625
"1514","LNG_H2","PDP8_rev_high",2034,2265,979,829,1129,2217.435,1877.685,2557.185,566.25,554.35875,469.42125,639.29625,0.56625
"1515","LNG_H2","PDP8_rev_high",2035,2831.25,979,829,1129,2771.79375,2347.10625,3196.48125,566.25,554.35875,469.42125,639.29625,0.56625
"1516","LNG_H2","PDP8_rev_high",2036,3397.5,979,829,1129,3326.1525,2816.5275,3835.7775,566.25,554.35875,469.42125,639.29625,0.56625
"1517","LNG_H2","PDP8_rev_high",2037,3963.75,979,829,1129,3880.51125,3285.94875,4475.07375,566.25,554.35875,469.42125,639.29625,0.56625
"1518","LNG_H2","PDP8_rev_high",2038,4530,979,829,1129,4434.87,3755.37,5114.37,566.25,554.35875,469.42125,639.29625,0.56625
"1519","LNG_H2","PDP8_rev_high",2039,5096.25,979,829,1129,4989.22875,4224.79125,5753.66625,566.25,554.35875,469.42125,639.29625,0.56625
"1520","LNG_H2","PDP8_rev_high",2040,5662.5,979,829,1129,5543.5875,4694.2125,6392.9625,566.25,554.35875,469.42125,639.29625,0.56625
"1521","LNG_H2","PDP8_rev_high",2041,6228.75,979,829,1129,6097.94625,5163.63375,7032.25875,566.250000000001,554.358750000001,469.421250000001,639.296250000001,0.566250000000001
"1522","LNG_H2","PDP8_rev_high",2042,6795,979,829,1129,6652.305,5633.055,7671.555,566.249999999999,554.358749999999,469.421249999999,639.296249999999,0.566249999999999
"1523","LNG_H2","PDP8_rev_high",2043,7361.25,979,829,1129,7206.66375,6102.47625,8310.85125,566.25,554.35875,469.42125,639.29625,0.56625
"1524","LNG_H2","PDP8_rev_high",2044,7927.5,979,829,1129,7761.0225,6571.8975,8950.1475,566.249999999999,554.358749999999,469.421249999999,639.296249999999,0.566249999999999
"1525","LNG_H2","PDP8_rev_high",2045,8493.75,979,829,1129,8315.38125,7041.31875,9589.44375,566.250000000001,554.358750000001,469.421250000001,639.296250000001,0.566250000000001
"1526","LNG_H2","PDP8_rev_high",2046,9060,979,829,1129,8869.74,7510.74,10228.74,566.25,554.35875,469.42125,639.29625,0.56625
"1527","LNG_H2","PDP8_rev_high",2047,9626.25,979,829,1129,9424.09875,7980.16125,10868.03625,566.25,554.35875,469.42125,639.29625,0.56625
"1528","LNG_H2","PDP8_rev_high",2048,10192.5,979,829,1129,9978.4575,8449.5825,11507.3325,566.25,554.35875,469.42125,639.29625,0.56625
"1529","LNG_H2","PDP8_rev_high",2049,10758.75,979,829,1129,10532.81625,8919.00375,12146.62875,566.25,554.35875,469.42125,639.29625,0.56625
"1530","LNG_H2","PDP8_rev_high",2050,11325,979,829,1129,11087.175,9388.425,12785.925,566.25,554.35875,469.42125,639.29625,0.56625
"1531","Wind","PDP8",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","Wind","PDP8",2001,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1533","Wind","PDP8",2002,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1534","Wind","PDP8",2003,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1535","Wind","PDP8",2004,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1536","Wind","PDP8",2005,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1537","Wind","PDP8",2006,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1538","Wind","PDP8",2007,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1539","Wind","PDP8",2008,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1540","Wind","PDP8",2009,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,0.01
"1541","Wind","PDP8",2010,30,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1542","Wind","PDP8",2011,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1543","Wind","PDP8",2012,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1544","Wind","PDP8",2013,50,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1545","Wind","PDP8",2014,50,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1546","Wind","PDP8",2015,140,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,0.09
"1547","Wind","PDP8",2016,160,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1548","Wind","PDP8",2017,200,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1549","Wind","PDP8",2018,240,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1550","Wind","PDP8",2019,370,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,0.13
"1551","Wind","PDP8",2020,520,1625,1525,1725,845,793,897,150,243.75,228.75,258.75,0.15
"1552","Wind","PDP8",2021,4120,1625,1525,1725,6695,6283,7107,3600,5850,5490,6210,3.6
"1553","Wind","PDP8",2022,5070,1625,1525,1725,8238.75,7731.75,8745.75,950,1543.75,1448.75,1638.75,0.95
"1554","Wind","PDP8",2023,5890,1625,1525,1725,9571.25,8982.25,10160.25,820,1332.5,1250.5,1414.5,0.82
"1555","Wind","PDP8",2024,6180,1625,1525,1725,10042.5,9424.5,10660.5,290,471.25,442.25,500.25,0.29
"1556","Wind","PDP8",2025,6774,1506,1406,1606,10201.644,9524.244,10879.044,594,894.564,835.164,953.964,0.594
"1557","Wind","PDP8",2026,9795.2,1506,1406,1606,14751.5712,13772.0512,15731.0912,3021.2,4549.9272,4247.8072,4852.0472,3.0212
"1558","Wind","PDP8",2027,12816.4,1506,1406,1606,19301.4984,18019.8584,20583.1384,3021.2,4549.9272,4247.8072,4852.0472,3.0212
"1559","Wind","PDP8",2028,15837.6,1506,1406,1606,23851.4256,22267.6656,25435.1856,3021.2,4549.9272,4247.8072,4852.0472,3.0212
"1560","Wind","PDP8",2029,18858.8,1506,1406,1606,28401.3528,26515.4728,30287.2328,3021.2,4549.9272,4247.8072,4852.0472,3.0212
"1561","Wind","PDP8",2030,21880,1387,1287,1487,30347.56,28159.56,32535.56,3021.2,4190.4044,3888.2844,4492.5244,3.0212
"1562","Wind","PDP8",2031,24638.5,1387,1287,1487,34173.5995,31709.7495,36637.4495,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1563","Wind","PDP8",2032,27397,1387,1287,1487,37999.639,35259.939,40739.339,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1564","Wind","PDP8",2033,30155.5,1387,1287,1487,41825.6785,38810.1285,44841.2285,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1565","Wind","PDP8",2034,32914,1387,1287,1487,45651.718,42360.318,48943.118,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1566","Wind","PDP8",2035,35672.5,1387,1287,1487,49477.7575,45910.5075,53045.0075,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1567","Wind","PDP8",2036,38431,1387,1287,1487,53303.797,49460.697,57146.897,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1568","Wind","PDP8",2037,41189.5,1387,1287,1487,57129.8365,53010.8865,61248.7865,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1569","Wind","PDP8",2038,43948,1387,1287,1487,60955.876,56561.076,65350.676,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1570","Wind","PDP8",2039,46706.5,1387,1287,1487,64781.9155,60111.2655,69452.5655,2758.5,3826.0395,3550.1895,4101.8895,2.7585
"1571","Wind","PDP8",2040,49465,1279,1179,1379,63265.735,58319.235,68212.235,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1572","Wind","PDP8",2041,52223.5,1279,1179,1379,66793.8565,61571.5065,72016.2065,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1573","Wind","PDP8",2042,54982,1279,1179,1379,70321.978,64823.778,75820.178,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1574","Wind","PDP8",2043,57740.5,1279,1179,1379,73850.0995,68076.0495,79624.1495,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1575","Wind","PDP8",2044,60499,1279,1179,1379,77378.221,71328.321,83428.121,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1576","Wind","PDP8",2045,63257.5,1279,1179,1379,80906.3425,74580.5925,87232.0925,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1577","Wind","PDP8",2046,66016,1279,1179,1379,84434.464,77832.864,91036.064,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1578","Wind","PDP8",2047,68774.5,1279,1179,1379,87962.5855,81085.1355,94840.0355,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1579","Wind","PDP8",2048,71533,1279,1179,1379,91490.707,84337.407,98644.007,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1580","Wind","PDP8",2049,74291.5,1279,1179,1379,95018.8285,87589.6785,102447.9785,2758.5,3528.1215,3252.2715,3803.9715,2.7585
"1581","Wind","PDP8",2050,77050,1170,1070,1270,90148.5,82443.5,97853.5,2758.5,3227.445,2951.595,3503.295,2.7585
"1582","Wind","PDP8_rev_low",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","Wind","PDP8_rev_low",2001,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1584","Wind","PDP8_rev_low",2002,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1585","Wind","PDP8_rev_low",2003,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1586","Wind","PDP8_rev_low",2004,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1587","Wind","PDP8_rev_low",2005,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1588","Wind","PDP8_rev_low",2006,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1589","Wind","PDP8_rev_low",2007,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1590","Wind","PDP8_rev_low",2008,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1591","Wind","PDP8_rev_low",2009,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,0.01
"1592","Wind","PDP8_rev_low",2010,30,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1593","Wind","PDP8_rev_low",2011,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1594","Wind","PDP8_rev_low",2012,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1595","Wind","PDP8_rev_low",2013,50,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1596","Wind","PDP8_rev_low",2014,50,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1597","Wind","PDP8_rev_low",2015,140,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,0.09
"1598","Wind","PDP8_rev_low",2016,160,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1599","Wind","PDP8_rev_low",2017,200,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1600","Wind","PDP8_rev_low",2018,240,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1601","Wind","PDP8_rev_low",2019,370,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,0.13
"1602","Wind","PDP8_rev_low",2020,520,1625,1525,1725,845,793,897,150,243.75,228.75,258.75,0.15
"1603","Wind","PDP8_rev_low",2021,4120,1625,1525,1725,6695,6283,7107,3600,5850,5490,6210,3.6
"1604","Wind","PDP8_rev_low",2022,5070,1625,1525,1725,8238.75,7731.75,8745.75,950,1543.75,1448.75,1638.75,0.95
"1605","Wind","PDP8_rev_low",2023,5890,1625,1525,1725,9571.25,8982.25,10160.25,820,1332.5,1250.5,1414.5,0.82
"1606","Wind","PDP8_rev_low",2024,6180,1625,1525,1725,10042.5,9424.5,10660.5,290,471.25,442.25,500.25,0.29
"1607","Wind","PDP8_rev_low",2025,6774,1506,1406,1606,10201.644,9524.244,10879.044,594,894.564,835.164,953.964,0.594
"1608","Wind","PDP8_rev_low",2026,10632.4,1506,1406,1606,16012.3944,14949.1544,17075.6344,3858.4,5810.7504,5424.9104,6196.5904,3.8584
"1609","Wind","PDP8_rev_low",2027,14490.8,1506,1406,1606,21823.1448,20374.0648,23272.2248,3858.4,5810.7504,5424.9104,6196.5904,3.8584
"1610","Wind","PDP8_rev_low",2028,18349.2,1506,1406,1606,27633.8952,25798.9752,29468.8152,3858.4,5810.7504,5424.9104,6196.5904,3.8584
"1611","Wind","PDP8_rev_low",2029,22207.6,1506,1406,1606,33444.6456,31223.8856,35665.4056,3858.4,5810.7504,5424.9104,6196.5904,3.8584
"1612","Wind","PDP8_rev_low",2030,26066,1387,1287,1487,36153.542,33546.942,38760.142,3858.4,5351.6008,4965.7608,5737.4408,3.8584
"1613","Wind","PDP8_rev_low",2031,28997.5,1387,1287,1487,40219.5325,37319.7825,43119.2825,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1614","Wind","PDP8_rev_low",2032,31929,1387,1287,1487,44285.523,41092.623,47478.423,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1615","Wind","PDP8_rev_low",2033,34860.5,1387,1287,1487,48351.5135,44865.4635,51837.5635,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1616","Wind","PDP8_rev_low",2034,37792,1387,1287,1487,52417.504,48638.304,56196.704,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1617","Wind","PDP8_rev_low",2035,40723.5,1387,1287,1487,56483.4945,52411.1445,60555.8445,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1618","Wind","PDP8_rev_low",2036,43655,1387,1287,1487,60549.485,56183.985,64914.985,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1619","Wind","PDP8_rev_low",2037,46586.5,1387,1287,1487,64615.4755,59956.8255,69274.1255,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1620","Wind","PDP8_rev_low",2038,49518,1387,1287,1487,68681.466,63729.666,73633.266,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1621","Wind","PDP8_rev_low",2039,52449.5,1387,1287,1487,72747.4565,67502.5065,77992.4065,2931.5,4065.9905,3772.8405,4359.1405,2.9315
"1622","Wind","PDP8_rev_low",2040,55381,1279,1179,1379,70832.299,65294.199,76370.399,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1623","Wind","PDP8_rev_low",2041,58312.5,1279,1179,1379,74581.6875,68750.4375,80412.9375,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1624","Wind","PDP8_rev_low",2042,61244,1279,1179,1379,78331.076,72206.676,84455.476,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1625","Wind","PDP8_rev_low",2043,64175.5,1279,1179,1379,82080.4645,75662.9145,88498.0145,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1626","Wind","PDP8_rev_low",2044,67107,1279,1179,1379,85829.853,79119.153,92540.553,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1627","Wind","PDP8_rev_low",2045,70038.5,1279,1179,1379,89579.2415,82575.3915,96583.0915,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1628","Wind","PDP8_rev_low",2046,72970,1279,1179,1379,93328.63,86031.63,100625.63,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1629","Wind","PDP8_rev_low",2047,75901.5,1279,1179,1379,97078.0185,89487.8685,104668.1685,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1630","Wind","PDP8_rev_low",2048,78833,1279,1179,1379,100827.407,92944.107,108710.707,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1631","Wind","PDP8_rev_low",2049,81764.5,1279,1179,1379,104576.7955,96400.3455,112753.2455,2931.5,3749.3885,3456.2385,4042.5385,2.9315
"1632","Wind","PDP8_rev_low",2050,84696,1170,1070,1270,99094.32,90624.72,107563.92,2931.5,3429.855,3136.705,3723.005,2.9315
"1633","Wind","PDP8_rev_high",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","Wind","PDP8_rev_high",2001,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1635","Wind","PDP8_rev_high",2002,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1636","Wind","PDP8_rev_high",2003,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1637","Wind","PDP8_rev_high",2004,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1638","Wind","PDP8_rev_high",2005,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1639","Wind","PDP8_rev_high",2006,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1640","Wind","PDP8_rev_high",2007,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1641","Wind","PDP8_rev_high",2008,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1642","Wind","PDP8_rev_high",2009,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,0.01
"1643","Wind","PDP8_rev_high",2010,30,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1644","Wind","PDP8_rev_high",2011,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1645","Wind","PDP8_rev_high",2012,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1646","Wind","PDP8_rev_high",2013,50,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1647","Wind","PDP8_rev_high",2014,50,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"1648","Wind","PDP8_rev_high",2015,140,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,0.09
"1649","Wind","PDP8_rev_high",2016,160,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,0.02
"1650","Wind","PDP8_rev_high",2017,200,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1651","Wind","PDP8_rev_high",2018,240,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,0.04
"1652","Wind","PDP8_rev_high",2019,370,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,0.13
"1653","Wind","PDP8_rev_high",2020,520,1625,1525,1725,845,793,897,150,243.75,228.75,258.75,0.15
"1654","Wind","PDP8_rev_high",2021,4120,1625,1525,1725,6695,6283,7107,3600,5850,5490,6210,3.6
"1655","Wind","PDP8_rev_high",2022,5070,1625,1525,1725,8238.75,7731.75,8745.75,950,1543.75,1448.75,1638.75,0.95
"1656","Wind","PDP8_rev_high",2023,5890,1625,1525,1725,9571.25,8982.25,10160.25,820,1332.5,1250.5,1414.5,0.82
"1657","Wind","PDP8_rev_high",2024,6180,1625,1525,1725,10042.5,9424.5,10660.5,290,471.25,442.25,500.25,0.29
"1658","Wind","PDP8_rev_high",2025,6774,1506,1406,1606,10201.644,9524.244,10879.044,594,894.564,835.164,953.964,0.594
"1659","Wind","PDP8_rev_high",2026,13061,1506,1406,1606,19669.866,18363.766,20975.966,6287,9468.222,8839.522,10096.922,6.287
"1660","Wind","PDP8_rev_high",2027,19348,1506,1406,1606,29138.088,27203.288,31072.888,6287,9468.222,8839.522,10096.922,6.287
"1661","Wind","PDP8_rev_high",2028,25635,1506,1406,1606,38606.31,36042.81,41169.81,6287,9468.222,8839.522,10096.922,6.287
